run,applicationCompletionTime,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_1226,94602,1,1751,1751.0,0,0.0,0,0.0,73,10586,7059.356164383562,0,0.0,0,0.0,73,228,129.7123287671233,375423,238889.39726027398,2242,2236.452054794521,73,87,7.712328767123287,0,0.0,0,0.0,73,166,115.7945205479452,416101,245527.4383561644,2242,2236.6438356164385,73,90,8.027397260273974,0,0.0,0,0.0,73,161,113.73972602739723,0,0.0,0,0.0,73,9280,7450.890410958904,0,0.0,0,0.0,73,77,36.671232876712324,0,0.0,0,0.0,73,370,174.0958904109589,0,0.0,0,0.0,73,74,46.12328767123286,0,0.0,0,0.0,73,270,176.95890410958904,0,0.0,0,0.0,73,62,44.821917808219176,0,0.0,0,0.0,73,719,379.013698630137,4679599,1270721.0547945206,425,425.0,73,264,53.75342465753425,0,0.0,0,0.0,1,5,42
application_1524838829941_1360,95514,1,1579,1579.0,0,0.0,0,0.0,73,10234,7036.808219178082,0,0.0,0,0.0,73,230,121.5068493150685,1711410,245314.8904109589,2242,2236.452054794521,73,155,8.931506849315069,0,0.0,0,0.0,73,146,108.41095890410959,400178,251186.61643835614,2242,2236.6438356164385,73,135,7.8493150684931505,0,0.0,0,0.0,73,147,107.45205479452056,0,0.0,0,0.0,73,9620,7507.095890410959,0,0.0,0,0.0,73,85,38.39726027397261,0,0.0,0,0.0,73,618,193.54794520547944,0,0.0,0,0.0,73,70,44.17808219178082,0,0.0,0,0.0,73,275,179.64383561643837,0,0.0,0,0.0,73,103,47.04109589041096,0,0.0,0,0.0,73,720,382.91780821917814,6289477,1266386.6575342466,425,425.0,73,246,49.01369863013698,0,0.0,0,0.0,1,5,42
application_1524838829941_1228,94691,1,1731,1731.0,0,0.0,0,0.0,73,9665,6987.684931506849,0,0.0,0,0.0,73,189,117.60273972602741,385013,226855.5205479452,2242,2236.452054794521,73,140,7.958904109589041,0,0.0,0,0.0,73,171,109.27397260273972,353259,231728.60273972602,2242,2236.6438356164385,73,135,8.246575342465754,0,0.0,0,0.0,73,162,106.3013698630137,0,0.0,0,0.0,73,9442,7512.356164383562,0,0.0,0,0.0,73,75,37.38356164383561,0,0.0,0,0.0,73,354,167.89041095890408,0,0.0,0,0.0,73,75,44.04109589041096,0,0.0,0,0.0,73,267,174.36986301369862,0,0.0,0,0.0,73,63,45.78082191780822,0,0.0,0,0.0,73,968,392.3972602739726,6218369,1316737.506849315,425,425.0,73,264,51.71232876712329,0,0.0,0,0.0,1,5,42
application_1524838829941_1358,94905,1,1747,1747.0,0,0.0,0,0.0,73,9774,6996.835616438356,0,0.0,0,0.0,73,195,120.5068493150685,371868,240908.64383561644,2242,2236.452054794521,73,145,8.315068493150685,0,0.0,0,0.0,73,159,105.36986301369863,370820,251363.16438356164,2242,2236.6438356164385,73,82,7.2602739726027385,0,0.0,0,0.0,73,160,104.2054794520548,0,0.0,0,0.0,73,9125,7554.178082191781,0,0.0,0,0.0,73,82,36.52054794520548,0,0.0,0,0.0,73,369,176.3972602739726,0,0.0,0,0.0,73,80,45.54794520547945,0,0.0,0,0.0,73,284,179.91780821917808,0,0.0,0,0.0,73,58,43.38356164383562,0,0.0,0,0.0,73,732,377.2328767123288,4848707,1216134.8356164384,425,425.0,73,231,47.61643835616438,0,0.0,0,0.0,1,5,42
application_1524838829941_1224,95502,1,1710,1710.0,0,0.0,0,0.0,73,9858,6839.041095890411,0,0.0,0,0.0,73,249,129.02739726027394,428169,239054.75342465754,2242,2236.452054794521,73,118,7.945205479452055,0,0.0,0,0.0,73,138,105.64383561643835,597923,261115.5068493151,2242,2236.6438356164385,73,128,8.136986301369863,0,0.0,0,0.0,73,145,103.36986301369863,0,0.0,0,0.0,73,9112,7706.068493150685,0,0.0,0,0.0,73,71,35.43835616438356,0,0.0,0,0.0,73,353,169.6986301369863,0,0.0,0,0.0,73,74,45.02739726027397,0,0.0,0,0.0,73,289,181.8082191780822,0,0.0,0,0.0,73,63,44.93150684931507,0,0.0,0,0.0,73,726,376.78082191780817,5011607,1260118.9452054794,425,425.0,73,247,49.56164383561644,0,0.0,0,0.0,1,5,42
application_1524838829941_1362,95334,1,1767,1767.0,0,0.0,0,0.0,73,9745,6855.342465753424,0,0.0,0,0.0,73,257,122.3013698630137,355507,219902.5890410959,2242,2236.452054794521,73,132,8.534246575342468,0,0.0,0,0.0,73,171,106.87671232876713,339295,232075.698630137,2242,2236.6438356164385,73,138,8.863013698630136,0,0.0,0,0.0,73,158,103.78082191780823,0,0.0,0,0.0,73,9279,7675.767123287671,0,0.0,0,0.0,73,78,38.39726027397261,0,0.0,0,0.0,73,365,173.7123287671233,0,0.0,0,0.0,73,77,46.465753424657535,0,0.0,0,0.0,73,270,178.78082191780825,0,0.0,0,0.0,73,74,46.08219178082192,0,0.0,0,0.0,73,778,384.6164383561644,4942028,1268208.1643835616,425,425.0,73,251,48.84931506849315,0,0.0,0,0.0,1,5,42
application_1524838829941_1120,347450,1,1571,1571.0,0,0.0,0,0.0,73,8144,5641.986301369863,0,0.0,0,0.0,73,138,87.89041095890411,286229,198944.01369863012,2242,2236.452054794521,73,46,2.9315068493150687,0,0.0,0,0.0,73,97,85.41095890410959,340969,193248.64383561644,2242,2236.6438356164385,73,43,2.7397260273972597,0,0.0,0,0.0,73,97,82.72602739726027,0,0.0,0,0.0,73,7762,6415.643835616438,0,0.0,0,0.0,73,65,23.75342465753425,0,0.0,0,0.0,73,981,116.05479452054794,0,0.0,0,0.0,73,46,34.684931506849324,0,0.0,0,0.0,73,172,138.23287671232876,0,0.0,0,0.0,73,109,37.98630136986301,0,0.0,0,0.0,73,557,255.36986301369862,3154152,352325.6712328767,425,425.0,73,110,13.958904109589039,0,0.0,0,0.0,1,5,6
application_1524838829941_1118,350829,1,2052,2052.0,0,0.0,0,0.0,73,8105,5690.246575342466,0,0.0,0,0.0,73,144,88.23287671232876,272404,193829.0,2242,2236.452054794521,73,46,3.095890410958904,0,0.0,0,0.0,73,121,86.68493150684931,229444,189991.8356164384,2242,2236.6438356164385,73,40,2.589041095890411,0,0.0,0,0.0,73,111,83.39726027397259,0,0.0,0,0.0,73,7819,6470.958904109589,0,0.0,0,0.0,73,57,23.95890410958904,0,0.0,0,0.0,73,419,109.31506849315069,0,0.0,0,0.0,73,49,35.041095890410965,0,0.0,0,0.0,73,169,138.56164383561642,0,0.0,0,0.0,73,42,38.47945205479452,0,0.0,0,0.0,73,602,257.86301369863014,3257957,358501.27397260274,425,425.0,73,114,14.013698630136984,0,0.0,0,0.0,1,5,6
application_1524838829941_1254,347499,1,1720,1720.0,0,0.0,0,0.0,73,8379,5644.904109589041,0,0.0,0,0.0,73,144,89.38356164383562,263027,198082.27397260274,2242,2236.452054794521,73,46,3.1095890410958904,0,0.0,0,0.0,73,1027,100.16438356164385,257247,200971.2876712329,2242,2236.6438356164385,73,45,3.0273972602739727,0,0.0,0,0.0,73,100,83.7945205479452,0,0.0,0,0.0,73,7893,6431.876712328767,0,0.0,0,0.0,73,64,25.06849315068493,0,0.0,0,0.0,73,229,103.45205479452056,0,0.0,0,0.0,73,75,37.47945205479452,0,0.0,0,0.0,73,172,141.89041095890408,0,0.0,0,0.0,73,70,39.06849315068493,0,0.0,0,0.0,73,572,258.56164383561645,3267423,357718.1369863014,425,425.0,73,117,14.342465753424653,0,0.0,0,0.0,1,5,6
application_1524838829941_1250,348670,1,1734,1734.0,0,0.0,0,0.0,73,8157,5660.438356164384,0,0.0,0,0.0,73,144,88.53424657534245,279993,200161.7123287671,2242,2236.452054794521,73,46,3.2054794520547945,0,0.0,0,0.0,73,137,87.43835616438356,249321,193817.94520547945,2242,2236.6438356164385,73,39,2.794520547945205,0,0.0,0,0.0,73,116,84.42465753424658,0,0.0,0,0.0,73,7715,6458.575342465753,0,0.0,0,0.0,73,54,23.42465753424657,0,0.0,0,0.0,73,223,99.9041095890411,0,0.0,0,0.0,73,46,34.178082191780824,0,0.0,0,0.0,73,162,137.17808219178082,0,0.0,0,0.0,73,45,36.98630136986301,0,0.0,0,0.0,73,630,259.35616438356163,3188643,352634.2465753425,425,425.0,73,114,14.068493150684931,0,0.0,0,0.0,1,5,6
application_1524838829941_1252,351891,1,2004,2004.0,0,0.0,0,0.0,73,8243,5671.369863013699,0,0.0,0,0.0,73,140,87.72602739726027,286444,198702.87671232875,2242,2236.452054794521,73,51,3.068493150684932,0,0.0,0,0.0,73,98,85.39726027397259,253997,188895.0684931507,2242,2236.6438356164385,73,46,2.8219178082191783,0,0.0,0,0.0,73,126,83.5205479452055,0,0.0,0,0.0,73,7793,6465.2054794520545,0,0.0,0,0.0,73,72,24.50684931506849,0,0.0,0,0.0,73,292,103.61643835616438,0,0.0,0,0.0,73,65,36.0958904109589,0,0.0,0,0.0,73,175,138.83561643835614,0,0.0,0,0.0,73,43,38.369863013698634,0,0.0,0,0.0,73,603,257.06849315068496,3326753,358117.5616438356,425,425.0,73,109,13.753424657534245,0,0.0,0,0.0,1,5,6
application_1524838829941_1116,358063,1,1635,1635.0,0,0.0,0,0.0,73,8328,5742.506849315068,0,0.0,0,0.0,73,160,86.65753424657534,265264,190040.8219178082,2242,2236.452054794521,73,48,3.287671232876712,0,0.0,0,0.0,73,107,84.54794520547945,230710,187272.54794520547,2242,2236.6438356164385,73,47,2.9452054794520546,0,0.0,0,0.0,73,126,81.94520547945207,0,0.0,0,0.0,73,7923,6479.41095890411,0,0.0,0,0.0,73,55,23.02739726027397,0,0.0,0,0.0,73,255,99.91780821917808,0,0.0,0,0.0,73,48,34.12328767123287,0,0.0,0,0.0,73,175,136.35616438356166,0,0.0,0,0.0,73,41,37.273972602739725,0,0.0,0,0.0,73,591,255.56164383561645,3290421,351164.43835616444,425,425.0,73,128,14.287671232876713,0,0.0,0,0.0,1,5,6
application_1524838829941_1101,144483,1,1685,1685.0,0,0.0,0,0.0,146,11529,6844.438356164384,0,0.0,0,0.0,146,226,121.57534246575342,364871,240103.6301369863,2243,2236.3561643835615,146,160,7.808219178082192,0,0.0,0,0.0,146,155,109.71917808219177,413744,256299.63698630137,2242,2236.5890410958905,146,140,7.404109589041097,0,0.0,0,0.0,146,157,98.97945205479452,0,0.0,0,0.0,146,11281,7823.582191780822,0,0.0,0,0.0,146,73,32.07534246575342,0,0.0,0,0.0,146,364,150.91780821917808,0,0.0,0,0.0,146,419,50.267123287671225,0,0.0,0,0.0,146,624,217.63013698630138,0,0.0,0,0.0,146,60,44.22602739726028,0,0.0,0,0.0,146,1087,450.23972602739724,4751602,892117.6369863014,662,661.9726027397261,146,339,45.34931506849315,0,0.0,0,0.0,1,10,46
application_1524838829941_0967,143619,1,1708,1708.0,0,0.0,0,0.0,146,11549,6843.671232876713,0,0.0,0,0.0,146,236,124.44520547945206,3622794,291163.5,2243,2236.3561643835615,146,238,8.479452054794521,0,0.0,0,0.0,146,190,106.8013698630137,418879,261639.05479452052,2242,2236.5890410958905,146,150,7.63013698630137,0,0.0,0,0.0,146,404,105.68493150684931,0,0.0,0,0.0,146,10637,7715.575342465753,0,0.0,0,0.0,146,98,35.513698630136986,0,0.0,0,0.0,146,449,160.55479452054794,0,0.0,0,0.0,146,73,45.43835616438356,0,0.0,0,0.0,146,315,209.46575342465752,0,0.0,0,0.0,146,424,49.92465753424658,0,0.0,0,0.0,146,934,431.47945205479454,20923839,986598.1575342466,662,661.9726027397261,146,358,47.62328767123286,0,0.0,0,0.0,1,10,46
application_1524838829941_0965,145353,1,1708,1708.0,0,0.0,0,0.0,146,11399,6910.609589041096,0,0.0,0,0.0,146,228,121.33561643835615,1158026,252679.17123287672,2243,2236.3561643835615,146,223,8.972602739726026,0,0.0,0,0.0,146,160,105.3013698630137,438508,260416.4726027397,2242,2236.5890410958905,146,127,7.219178082191781,0,0.0,0,0.0,146,153,99.013698630137,0,0.0,0,0.0,146,10704,7757.7945205479455,0,0.0,0,0.0,146,88,34.410958904109584,0,0.0,0,0.0,146,641,162.65753424657538,0,0.0,0,0.0,146,83,45.54109589041096,0,0.0,0,0.0,146,346,210.8835616438356,0,0.0,0,0.0,146,86,45.76027397260274,0,0.0,0,0.0,146,890,429.8013698630137,5152872,887159.2260273972,662,661.9726027397261,146,328,44.013698630136986,0,0.0,0,0.0,1,10,46
application_1524838829941_0969,143896,1,1728,1728.0,0,0.0,0,0.0,146,10772,6817.986301369863,0,0.0,0,0.0,146,245,119.05479452054794,470635,241759.11643835614,2243,2236.3561643835615,146,223,8.280821917808218,0,0.0,0,0.0,146,173,107.95890410958904,758826,265660.4726027397,2242,2236.5890410958905,146,149,7.0616438356164375,0,0.0,0,0.0,146,169,101.513698630137,0,0.0,0,0.0,146,10961,7731.767123287671,0,0.0,0,0.0,146,78,34.34931506849315,0,0.0,0,0.0,146,524,172.65753424657538,0,0.0,0,0.0,146,94,49.71232876712329,0,0.0,0,0.0,146,778,228.5684931506849,0,0.0,0,0.0,146,68,46.71232876712329,0,0.0,0,0.0,146,1082,448.78767123287673,4694599,847924.9383561644,662,661.9726027397261,146,684,69.76712328767124,0,0.0,0,0.0,1,10,46
application_1524838829941_1099,146610,1,1637,1637.0,0,0.0,0,0.0,146,11639,6769.691780821918,0,0.0,0,0.0,146,678,130.17123287671234,355207,247570.5410958904,2243,2236.3561643835615,146,371,10.753424657534246,0,0.0,0,0.0,146,171,107.8082191780822,2852516,284504.1164383561,2242,2236.5890410958905,146,207,7.767123287671232,0,0.0,0,0.0,146,166,99.15753424657534,0,0.0,0,0.0,146,11242,7790.568493150685,0,0.0,0,0.0,146,80,33.130136986301366,0,0.0,0,0.0,146,542,159.94520547945206,0,0.0,0,0.0,146,96,45.842465753424655,0,0.0,0,0.0,146,550,215.46575342465752,0,0.0,0,0.0,146,88,45.38356164383562,0,0.0,0,0.0,146,881,444.08219178082186,5516925,923304.3356164384,662,661.9726027397261,146,858,70.28082191780823,0,0.0,0,0.0,1,10,46
application_1524838829941_1103,145193,1,1735,1735.0,0,0.0,0,0.0,146,10524,6666.198630136986,0,0.0,0,0.0,146,217,116.37671232876713,473675,238127.12328767125,2243,2236.3561643835615,146,147,7.595890410958903,0,0.0,0,0.0,146,162,108.88356164383562,2310730,281134.5342465753,2242,2236.5890410958905,146,205,7.7465753424657535,0,0.0,0,0.0,146,156,100.34931506849315,0,0.0,0,0.0,146,10160,7768.739726027397,0,0.0,0,0.0,146,74,32.61643835616438,0,0.0,0,0.0,146,380,154.23287671232876,0,0.0,0,0.0,146,94,46.0,0,0.0,0,0.0,146,841,228.4931506849315,0,0.0,0,0.0,146,96,46.44520547945206,0,0.0,0,0.0,146,1184,443.3835616438356,13208162,997274.5753424658,662,661.9726027397261,146,342,45.205479452054796,0,0.0,0,0.0,1,10,46
application_1524838829941_0389,382311,1,1737,1737.0,0,0.0,0,0.0,292,9023,5974.530821917808,0,0.0,0,0.0,292,188,91.99657534246576,574074,218429.39726027398,2242,2236.4417808219173,292,158,4.071917808219179,0,0.0,0,0.0,292,134,88.23287671232876,318270,212021.2123287671,2242,2236.54794520548,292,236,3.410958904109589,0,0.0,0,0.0,292,134,87.5513698630137,0,0.0,0,0.0,292,8805,6911.719178082192,0,0.0,0,0.0,292,79,26.77054794520548,0,0.0,0,0.0,292,317,106.36986301369863,0,0.0,0,0.0,292,83,37.64383561643836,0,0.0,0,0.0,292,303,219.1472602739726,0,0.0,0,0.0,292,76,40.09931506849315,0,0.0,0,0.0,292,800,417.67123287671234,4458877,429218.2123287671,802,801.9828767123288,292,322,24.54109589041096,0,0.0,0,0.0,1,20,24
application_1524838829941_0309,379512,1,1594,1594.0,0,0.0,0,0.0,292,9458,5869.945205479452,0,0.0,0,0.0,292,178,91.35273972602741,672343,219719.89726027398,2242,2236.4417808219173,292,194,4.205479452054795,0,0.0,0,0.0,292,106,88.66780821917808,304879,211351.19178082192,2242,2236.54794520548,292,178,3.3835616438356166,0,0.0,0,0.0,292,143,87.0513698630137,0,0.0,0,0.0,292,8945,6818.04794520548,0,0.0,0,0.0,292,70,25.897260273972602,0,0.0,0,0.0,292,909,109.52397260273972,0,0.0,0,0.0,292,92,38.85616438356164,0,0.0,0,0.0,292,1146,227.63013698630138,0,0.0,0,0.0,292,71,40.56849315068493,0,0.0,0,0.0,292,793,424.236301369863,3947439,424873.7705479452,802,801.9828767123288,292,331,23.97260273972603,0,0.0,0,0.0,1,20,24
application_1524838829941_0335,389510,1,3916,3916.0,0,0.0,0,0.0,292,9402,6059.582191780822,0,0.0,0,0.0,292,165,92.2945205479452,415297,229369.87671232875,2242,2236.4417808219173,292,184,4.116438356164384,0,0.0,0,0.0,292,167,89.9417808219178,420984,219950.40753424657,2242,2236.54794520548,292,170,3.0821917808219177,0,0.0,0,0.0,292,127,86.29794520547945,0,0.0,0,0.0,292,8921,6928.126712328767,0,0.0,0,0.0,292,73,26.099315068493148,0,0.0,0,0.0,292,277,104.67123287671231,0,0.0,0,0.0,292,98,38.263698630136986,0,0.0,0,0.0,292,319,218.3013698630137,0,0.0,0,0.0,292,71,40.43835616438356,0,0.0,0,0.0,292,1537,423.53082191780817,3697844,425370.15410958906,802,801.9828767123288,292,340,24.023972602739725,0,0.0,0,0.0,1,20,24
application_1524838829941_0391,381145,1,1709,1709.0,0,0.0,0,0.0,292,9255,5957.417808219178,0,0.0,0,0.0,292,194,91.70205479452056,405272,219502.57876712328,2242,2236.4417808219173,292,174,4.1643835616438345,0,0.0,0,0.0,292,220,89.3458904109589,453784,213675.5684931507,2242,2236.54794520548,292,190,3.4315068493150687,0,0.0,0,0.0,292,182,86.90753424657534,0,0.0,0,0.0,292,8754,6915.476027397261,0,0.0,0,0.0,292,72,25.945205479452056,0,0.0,0,0.0,292,1066,110.0513698630137,0,0.0,0,0.0,292,63,36.773972602739725,0,0.0,0,0.0,292,1159,222.11986301369862,0,0.0,0,0.0,292,59,39.79794520547946,0,0.0,0,0.0,292,1155,423.6575342465753,3435254,422986.1506849315,802,801.9828767123288,292,327,23.96917808219178,0,0.0,0,0.0,1,20,24
application_1524838829941_0387,382796,1,1753,1753.0,0,0.0,0,0.0,292,10221,6064.91095890411,0,0.0,0,0.0,292,169,92.33219178082192,344709,219787.17465753425,2242,2236.4417808219173,292,184,4.1575342465753415,0,0.0,0,0.0,292,153,90.50342465753424,574833,223250.05821917808,2242,2236.54794520548,292,161,3.3801369863013697,0,0.0,0,0.0,292,143,86.88356164383562,0,0.0,0,0.0,292,8680,6959.075342465753,0,0.0,0,0.0,292,75,26.45890410958904,0,0.0,0,0.0,292,735,105.75342465753424,0,0.0,0,0.0,292,99,38.273972602739725,0,0.0,0,0.0,292,266,216.82534246575344,0,0.0,0,0.0,292,58,39.99315068493151,0,0.0,0,0.0,292,816,420.48972602739724,3608994,426241.4280821918,802,801.9828767123288,292,334,24.54109589041096,0,0.0,0,0.0,1,20,24
application_1524838829941_0337,381969,1,1585,1585.0,0,0.0,0,0.0,292,9603,5956.119863013699,0,0.0,0,0.0,292,153,93.32534246575342,385035,217516.85273972602,2242,2236.4417808219173,292,212,4.520547945205481,0,0.0,0,0.0,292,176,90.43150684931507,367792,221426.0719178082,2242,2236.54794520548,292,174,3.171232876712329,0,0.0,0,0.0,292,126,86.53767123287672,0,0.0,0,0.0,292,8697,6877.890410958904,0,0.0,0,0.0,292,80,26.4554794520548,0,0.0,0,0.0,292,352,104.96917808219177,0,0.0,0,0.0,292,109,37.84931506849315,0,0.0,0,0.0,292,328,219.85616438356163,0,0.0,0,0.0,292,55,40.140410958904106,0,0.0,0,0.0,292,1357,425.82876712328766,4898444,439685.7089041096,802,801.9828767123288,292,354,25.42465753424657,0,0.0,0,0.0,1,20,24
application_1524838829941_0798,232495,1,1760,1760.0,0,0.0,0,0.0,219,9737,6196.429223744292,0,0.0,0,0.0,219,205,101.40639269406392,478266,225894.8401826484,2242,2236.4657534246576,219,161,6.598173515981735,0,0.0,0,0.0,219,873,104.42465753424658,428320,233865.0365296804,2242,2236.5981735159817,219,156,5.7397260273972615,0,0.0,0,0.0,219,173,94.59817351598173,0,0.0,0,0.0,219,8980,7079.634703196346,0,0.0,0,0.0,219,68,28.283105022831048,0,0.0,0,0.0,219,308,118.68949771689499,0,0.0,0,0.0,219,138,44.187214611872136,0,0.0,0,0.0,219,803,191.0593607305936,0,0.0,0,0.0,219,505,43.8310502283105,0,0.0,0,0.0,219,1326,405.5022831050229,5075920,569994.9680365297,708,707.4657534246576,219,434,36.4337899543379,0,0.0,0,0.0,1,15,34
application_1524838829941_0660,226970,1,1575,1575.0,0,0.0,0,0.0,219,9826,6201.739726027397,0,0.0,0,0.0,219,173,98.68949771689499,436465,231414.65753424657,2242,2236.4657534246576,219,168,5.808219178082192,0,0.0,0,0.0,219,609,98.27397260273972,457456,237271.2100456621,2242,2236.5981735159817,219,156,5.365296803652968,0,0.0,0,0.0,219,199,92.5296803652968,0,0.0,0,0.0,219,9520,7128.525114155252,0,0.0,0,0.0,219,70,29.19178082191781,0,0.0,0,0.0,219,311,125.96347031963472,0,0.0,0,0.0,219,94,41.625570776255714,0,0.0,0,0.0,219,300,187.9680365296804,0,0.0,0,0.0,219,69,41.53424657534247,0,0.0,0,0.0,219,1252,403.8630136986301,12601725,600921.6849315069,708,707.4657534246576,219,343,30.79908675799087,0,0.0,0,0.0,1,15,34
application_1524838829941_0794,227645,1,1590,1590.0,0,0.0,0,0.0,219,9629,6137.301369863014,0,0.0,0,0.0,219,229,97.8812785388128,412501,227808.50228310504,2242,2236.4657534246576,219,229,6.479452054794519,0,0.0,0,0.0,219,151,93.91780821917808,658772,226646.82648401827,2242,2236.5981735159817,219,177,5.561643835616438,0,0.0,0,0.0,219,535,95.12328767123287,0,0.0,0,0.0,219,9375,7124.5936073059365,0,0.0,0,0.0,219,122,29.57990867579909,0,0.0,0,0.0,219,1055,182.18721461187215,0,0.0,0,0.0,219,75,41.21917808219178,0,0.0,0,0.0,219,286,186.38812785388131,0,0.0,0,0.0,219,91,42.232876712328775,0,0.0,0,0.0,219,779,396.1187214611872,6654135,561099.1141552512,708,707.4657534246576,219,321,30.164383561643834,0,0.0,0,0.0,1,15,34
application_1524838829941_0662,229773,1,1722,1722.0,0,0.0,0,0.0,219,10908,6248.75799086758,0,0.0,0,0.0,219,170,99.05479452054794,514191,224982.02283105024,2242,2236.4657534246576,219,257,6.164383561643835,0,0.0,0,0.0,219,165,98.77168949771686,509674,237221.03196347036,2242,2236.5981735159817,219,145,5.214611872146119,0,0.0,0,0.0,219,148,90.26484018264841,0,0.0,0,0.0,219,9677,7150.3835616438355,0,0.0,0,0.0,219,77,28.146118721461193,0,0.0,0,0.0,219,596,125.42922374429224,0,0.0,0,0.0,219,115,42.0365296803653,0,0.0,0,0.0,219,284,190.0182648401826,0,0.0,0,0.0,219,93,43.534246575342465,0,0.0,0,0.0,219,889,422.36529680365305,4458583,563868.8584474886,708,707.4657534246576,219,356,32.789954337899545,0,0.0,0,0.0,1,15,34
application_1524838829941_0796,230648,1,1591,1591.0,0,0.0,0,0.0,219,10201,6213.497716894977,0,0.0,0,0.0,219,195,97.5159817351598,17840089,309129.16438356164,2242,2236.4657534246576,219,174,5.936073059360732,0,0.0,0,0.0,219,715,98.93607305936074,376669,236043.93607305933,2242,2236.5981735159817,219,253,5.534246575342466,0,0.0,0,0.0,219,139,89.85844748858446,0,0.0,0,0.0,219,9786,7254.986301369863,0,0.0,0,0.0,219,72,28.278538812785392,0,0.0,0,0.0,219,333,121.36073059360729,0,0.0,0,0.0,219,62,41.4337899543379,0,0.0,0,0.0,219,271,186.14155251141548,0,0.0,0,0.0,219,95,44.164383561643845,0,0.0,0,0.0,219,1266,404.0045662100457,5941820,562748.1689497717,708,707.4657534246576,219,356,30.575342465753426,0,0.0,0,0.0,1,15,34
application_1524838829941_0664,226323,1,1710,1710.0,0,0.0,0,0.0,219,9837,6095.552511415525,0,0.0,0,0.0,219,212,99.86301369863014,435495,226230.13242009128,2242,2236.4657534246576,219,162,5.949771689497718,0,0.0,0,0.0,219,138,95.21461187214614,388476,232864.88127853879,2242,2236.5981735159817,219,143,5.109589041095892,0,0.0,0,0.0,219,591,93.2054794520548,0,0.0,0,0.0,219,9535,7148.0182648401815,0,0.0,0,0.0,219,81,28.310502283105027,0,0.0,0,0.0,219,596,120.79908675799085,0,0.0,0,0.0,219,121,44.87214611872145,0,0.0,0,0.0,219,270,185.21917808219175,0,0.0,0,0.0,219,62,41.65753424657535,0,0.0,0,0.0,219,880,398.4155251141552,4561016,544612.6712328767,708,707.4657534246576,219,329,30.922374429223748,0,0.0,0,0.0,1,15,34
application_1524838829941_0616,373487,1,1746,1746.0,0,0.0,0,0.0,219,8976,5908.721461187216,0,0.0,0,0.0,219,160,90.82648401826485,329154,218261.18264840182,2242,2236.4657534246576,219,128,3.9954337899543377,0,0.0,0,0.0,219,781,94.78082191780823,368339,223683.18721461188,2242,2236.5981735159817,219,126,3.0319634703196345,0,0.0,0,0.0,219,132,85.16438356164383,0,0.0,0,0.0,219,8649,6805.776255707762,0,0.0,0,0.0,219,80,25.15981735159817,0,0.0,0,0.0,219,231,101.675799086758,0,0.0,0,0.0,219,55,36.954337899543376,0,0.0,0,0.0,219,211,178.41552511415523,0,0.0,0,0.0,219,58,38.748858447488594,0,0.0,0,0.0,219,758,378.5479452054794,3512599,417550.09589041094,708,707.4657534246576,219,223,20.365296803652967,0,0.0,0,0.0,1,15,18
