run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J10,jobCompletionTime_J11,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,jobCompletionTime_J5,jobCompletionTime_J6,jobCompletionTime_J7,jobCompletionTime_J8,jobCompletionTime_J9,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_1328,105178,22976,2734,33895,777,598,35865,344,877,369,927,518,2094,787,1,1606,1606.0,0,0.0,0,0.0,73,8932,6377.739726027397,0,0.0,0,0.0,73,183,108.84931506849315,340029,209608.42465753425,2242,2236.4520547945203,73,83,6.191780821917808,0,0.0,0,0.0,73,128,98.02739726027397,344924,224095.67123287672,2242,2236.6438356164385,73,120,6.109589041095891,0,0.0,0,0.0,73,143,96.0,0,0.0,0,0.0,73,8934,7075.095890410959,0,0.0,0,0.0,73,59,32.178082191780824,0,0.0,0,0.0,73,297,147.63013698630138,0,0.0,0,0.0,73,54,40.0,0,0.0,0,0.0,73,235,162.83561643835617,0,0.0,0,0.0,73,67,42.83561643835616,0,0.0,0,0.0,73,648,337.06849315068496,3558553,933659.5342465753,425,425.0,73,191,36.83561643835616,0,0.0,0,0.0,1,9,32
application_1524838829941_1196,104540,22417,2962,33784,743,605,35880,366,939,356,919,308,2082,807,1,1588,1588.0,0,0.0,0,0.0,73,9088,6375.671232876713,0,0.0,0,0.0,73,216,110.97260273972603,883876,247799.04109589042,2242,2236.4520547945203,73,73,5.780821917808219,0,0.0,0,0.0,73,133,99.04109589041096,338359,232867.09589041097,2242,2236.6438356164385,73,71,5.684931506849315,0,0.0,0,0.0,73,146,96.82191780821918,0,0.0,0,0.0,73,8748,7146.904109589041,0,0.0,0,0.0,73,65,32.02739726027397,0,0.0,0,0.0,73,341,151.16438356164383,0,0.0,0,0.0,73,72,40.342465753424655,0,0.0,0,0.0,73,239,162.8082191780822,0,0.0,0,0.0,73,53,41.31506849315068,0,0.0,0,0.0,73,669,337.027397260274,4443955,960088.3424657534,425,425.0,73,202,36.52054794520548,0,0.0,0,0.0,1,9,32
application_1524838829941_1194,104886,22567,2803,34079,1104,576,35405,320,929,345,981,329,2345,755,1,1616,1616.0,0,0.0,0,0.0,73,9299,6421.972602739726,0,0.0,0,0.0,73,166,107.89041095890411,305764,215073.46575342465,2242,2236.4520547945203,73,72,5.808219178082192,0,0.0,0,0.0,73,503,108.31506849315069,745247,239111.31506849316,2242,2236.6438356164385,73,117,6.958904109589041,0,0.0,0,0.0,73,146,97.12328767123287,0,0.0,0,0.0,73,8506,6985.1506849315065,0,0.0,0,0.0,73,61,32.178082191780824,0,0.0,0,0.0,73,293,146.93150684931507,0,0.0,0,0.0,73,56,39.986301369863014,0,0.0,0,0.0,73,263,165.4794520547945,0,0.0,0,0.0,73,58,43.10958904109589,0,0.0,0,0.0,73,660,342.93150684931504,3563000,928442.9452054794,425,425.0,73,220,38.16438356164384,0,0.0,0,0.0,1,9,32
application_1524838829941_1332,104213,22326,2811,34032,754,575,35244,352,934,394,1017,335,2064,809,1,1620,1620.0,0,0.0,0,0.0,73,9244,6445.13698630137,0,0.0,0,0.0,73,166,113.34246575342466,326954,225870.50684931508,2242,2236.4520547945203,73,76,5.876712328767123,0,0.0,0,0.0,73,132,100.24657534246575,460672,244474.50684931508,2242,2236.6438356164385,73,82,5.958904109589041,0,0.0,0,0.0,73,128,95.46575342465754,0,0.0,0,0.0,73,8404,6960.684931506849,0,0.0,0,0.0,73,70,33.726027397260275,0,0.0,0,0.0,73,320,155.93150684931507,0,0.0,0,0.0,73,101,44.42465753424658,0,0.0,0,0.0,73,277,172.72602739726028,0,0.0,0,0.0,73,61,43.43835616438356,0,0.0,0,0.0,73,677,335.1095890410959,4590184,952544.9726027397,425,425.0,73,203,38.821917808219176,0,0.0,0,0.0,1,9,32
application_1524838829941_1330,105322,23226,2750,33817,765,580,35896,331,897,359,981,329,2084,829,1,1727,1727.0,0,0.0,0,0.0,73,9000,6375.904109589041,0,0.0,0,0.0,73,185,108.68493150684931,336382,214558.9315068493,2242,2236.4520547945203,73,122,7.0,0,0.0,0,0.0,73,124,97.91780821917808,325044,222796.46575342465,2242,2236.6438356164385,73,129,6.808219178082192,0,0.0,0,0.0,73,130,96.54794520547945,0,0.0,0,0.0,73,8698,7061.561643835616,0,0.0,0,0.0,73,60,31.794520547945204,0,0.0,0,0.0,73,294,147.26027397260273,0,0.0,0,0.0,73,78,42.342465753424655,0,0.0,0,0.0,73,241,166.4794520547945,0,0.0,0,0.0,73,56,43.02739726027397,0,0.0,0,0.0,73,621,335.1917808219178,6783449,1038089.5205479452,425,425.0,73,203,38.56164383561644,0,0.0,0,0.0,1,9,32
application_1524838829941_1198,104912,23404,2681,34143,708,600,35339,323,891,339,952,317,2026,844,1,1547,1547.0,0,0.0,0,0.0,73,8993,6412.287671232877,0,0.0,0,0.0,73,171,107.36986301369863,334628,218859.13698630137,2242,2236.4520547945203,73,132,6.589041095890411,0,0.0,0,0.0,73,145,97.35616438356165,334450,223310.3698630137,2242,2236.6438356164385,73,76,5.671232876712328,0,0.0,0,0.0,73,127,94.87671232876713,0,0.0,0,0.0,73,8428,6959.465753424657,0,0.0,0,0.0,73,76,31.65753424657534,0,0.0,0,0.0,73,264,149.4931506849315,0,0.0,0,0.0,73,59,40.52054794520548,0,0.0,0,0.0,73,259,168.1095890410959,0,0.0,0,0.0,73,54,41.9041095890411,0,0.0,0,0.0,73,686,334.83561643835617,4178558,947669.6438356164,425,425.0,73,193,36.97260273972603,0,0.0,0,0.0,1,9,32
application_1524838829941_1045,184633,20512,2799,67585,1342,1066,77059,545,1512,618,2220,601,4856,1404,1,1653,1653.0,0,0.0,0,0.0,146,9024,5960.08904109589,0,0.0,0,0.0,146,181,97.52739726027397,326060,222155.90410958903,2243,2236.3561643835615,146,98,4.904109589041096,0,0.0,0,0.0,146,157,92.43835616438356,359293,226456.9315068493,2242,2236.5890410958905,146,102,5.178082191780822,0,0.0,0,0.0,146,139,88.02739726027397,0,0.0,0,0.0,146,8729,6950.965753424657,0,0.0,0,0.0,146,64,28.315068493150687,0,0.0,0,0.0,146,277,116.73287671232876,0,0.0,0,0.0,146,58,39.06849315068493,0,0.0,0,0.0,146,293,186.32191780821918,0,0.0,0,0.0,146,56,40.75342465753425,0,0.0,0,0.0,146,719,382.14383561643837,4855153,590469.5342465753,662,661.972602739726,146,250,30.835616438356166,0,0.0,0,0.0,1,18,28
application_1524838829941_1049,183618,20008,2720,67302,1295,1117,76577,569,1496,641,2218,614,4830,1754,1,1711,1711.0,0,0.0,0,0.0,146,9289,5968.828767123287,0,0.0,0,0.0,146,553,104.17123287671232,389312,234537.98630136985,2243,2236.3561643835615,146,114,4.8493150684931505,0,0.0,0,0.0,146,117,90.47945205479452,430852,232023.39726027398,2242,2236.5890410958905,146,95,4.698630136986301,0,0.0,0,0.0,146,144,89.16438356164383,0,0.0,0,0.0,146,8488,6874.506849315068,0,0.0,0,0.0,146,62,28.486301369863014,0,0.0,0,0.0,146,256,115.35616438356165,0,0.0,0,0.0,146,61,38.68493150684932,0,0.0,0,0.0,146,291,187.1986301369863,0,0.0,0,0.0,146,61,41.705479452054796,0,0.0,0,0.0,146,717,381.2671232876712,4430192,604727.0136986302,662,661.972602739726,146,251,30.472602739726028,0,0.0,0,0.0,1,18,28
application_1524838829941_0913,184364,20567,2766,67520,1364,1123,75763,543,1593,880,2277,617,4887,1481,1,1741,1741.0,0,0.0,0,0.0,146,9388,5968.397260273972,0,0.0,0,0.0,146,164,97.11643835616438,375016,241228.31506849316,2243,2236.3561643835615,146,115,5.184931506849315,0,0.0,0,0.0,146,113,90.74657534246575,337690,233070.95205479453,2242,2236.5890410958905,146,95,4.794520547945205,0,0.0,0,0.0,146,110,87.78082191780823,0,0.0,0,0.0,146,8675,6859.198630136986,0,0.0,0,0.0,146,64,27.643835616438356,0,0.0,0,0.0,146,314,116.39041095890411,0,0.0,0,0.0,146,90,39.84931506849315,0,0.0,0,0.0,146,297,186.45890410958904,0,0.0,0,0.0,146,55,40.43835616438356,0,0.0,0,0.0,146,732,382.013698630137,4417331,580793.6506849315,662,661.972602739726,146,254,30.575342465753426,0,0.0,0,0.0,1,18,28
application_1524838829941_1047,183773,21002,2692,67782,1441,1132,75435,567,1523,624,2198,604,4890,1456,1,1714,1714.0,0,0.0,0,0.0,146,9576,6007.472602739726,0,0.0,0,0.0,146,201,99.58219178082192,466142,228663.84931506848,2243,2236.3561643835615,146,109,5.239726027397261,0,0.0,0,0.0,146,154,96.91780821917808,417053,241613.9794520548,2242,2236.5890410958905,146,103,5.041095890410959,0,0.0,0,0.0,146,141,90.34931506849315,0,0.0,0,0.0,146,8585,6877.821917808219,0,0.0,0,0.0,146,71,28.602739726027398,0,0.0,0,0.0,146,271,116.95890410958904,0,0.0,0,0.0,146,72,39.37671232876713,0,0.0,0,0.0,146,270,186.9931506849315,0,0.0,0,0.0,146,56,39.97945205479452,0,0.0,0,0.0,146,740,384.5342465753425,5011698,609199.0890410959,662,661.972602739726,146,312,33.13013698630137,0,0.0,0,0.0,1,18,28
application_1524838829941_0911,185663,20756,2888,67941,1330,1159,76352,565,1492,644,2278,846,5503,1423,1,1608,1608.0,0,0.0,0,0.0,146,9239,6001.95205479452,0,0.0,0,0.0,146,198,97.12328767123287,343831,224537.98630136985,2243,2236.3561643835615,146,113,5.13013698630137,0,0.0,0,0.0,146,124,91.57534246575342,404215,227567.91780821918,2242,2236.5890410958905,146,98,4.863013698630137,0,0.0,0,0.0,146,124,90.93150684931507,0,0.0,0,0.0,146,8226,6894.287671232877,0,0.0,0,0.0,146,61,27.561643835616437,0,0.0,0,0.0,146,256,116.21917808219177,0,0.0,0,0.0,146,66,39.21232876712329,0,0.0,0,0.0,146,336,188.81506849315068,0,0.0,0,0.0,146,48,40.178082191780824,0,0.0,0,0.0,146,881,391.05479452054794,4523724,596672.6164383561,662,661.972602739726,146,250,29.28082191780822,0,0.0,0,0.0,1,18,28
application_1524838829941_0915,184241,20724,2714,67475,1392,1109,75655,580,1588,664,2234,671,5066,1661,1,1734,1734.0,0,0.0,0,0.0,146,9440,6036.869863013699,0,0.0,0,0.0,146,217,104.02739726027397,409489,234913.30821917808,2243,2236.3561643835615,146,120,5.260273972602739,0,0.0,0,0.0,146,157,93.95205479452055,651779,237057.0890410959,2242,2236.5890410958905,146,102,4.828767123287672,0,0.0,0,0.0,146,133,89.65753424657534,0,0.0,0,0.0,146,8712,6902.2054794520545,0,0.0,0,0.0,146,69,27.65068493150685,0,0.0,0,0.0,146,310,118.84931506849315,0,0.0,0,0.0,146,67,40.486301369863014,0,0.0,0,0.0,146,271,188.57534246575344,0,0.0,0,0.0,146,76,41.71232876712329,0,0.0,0,0.0,146,764,389.6986301369863,4179300,591372.0410958905,662,661.972602739726,146,272,32.62328767123287,0,0.0,0,0.0,1,18,28
application_1524838829941_0469,6890228,21609,3331,569807,602817,400399,825501,590559,803987,600725,620133,602097,636210,610310,1,1878,1878.0,0,0.0,0,0.0,292,8531,5791.11301369863,0,0.0,0,0.0,292,13602,6177.941780821918,361722,197023.71575342465,2242,2236.4246575342468,292,129,2.2465753424657535,0,0.0,0,0.0,292,13389,6140.38698630137,291012,197239.47260273973,2242,2236.571917808219,292,118,2.0239726027397262,0,0.0,0,0.0,292,7563,4060.8561643835615,0,0.0,0,0.0,292,13721,8400.59589041096,0,0.0,0,0.0,292,13467,6020.369863013699,0,0.0,0,0.0,292,19971,8217.489726027397,0,0.0,0,0.0,292,13252,6107.051369863014,0,0.0,0,0.0,292,13585,6318.9554794520545,0,0.0,0,0.0,292,13104,6128.106164383562,0,0.0,0,0.0,292,13791,6460.561643835616,3418562,315128.41438356164,802,801.9828767123288,292,208,10.684931506849315,0,0.0,0,0.0,1,36,6
application_1524838829941_0523,6841776,20130,3094,586628,597605,394840,819247,587883,785884,600598,616036,594427,628846,603314,1,1828,1828.0,0,0.0,0,0.0,292,8730,5955.897260273972,0,0.0,0,0.0,292,13480,6120.140410958904,263965,190342.04794520547,2242,2236.503424657534,292,131,2.1815068493150687,0,0.0,0,0.0,292,13498,6092.25,253060,189481.88698630137,2243,2236.599315068493,292,116,2.0136986301369864,0,0.0,0,0.0,292,7111,4022.1746575342468,0,0.0,0,0.0,292,13458,8362.407534246575,0,0.0,0,0.0,292,13314,5956.458904109589,0,0.0,0,0.0,292,19293,8013.976027397261,0,0.0,0,0.0,292,13526,6133.0445205479455,0,0.0,0,0.0,292,13612,6295.63698630137,0,0.0,0,0.0,292,13180,6068.054794520548,0,0.0,0,0.0,292,13396,6406.6335616438355,3160579,297878.3184931507,802,801.9828767123288,292,229,11.027397260273972,0,0.0,0,0.0,1,36,6
application_1524838829941_0519,6906963,20830,2872,577971,608633,404582,829424,586958,804325,600623,619333,607764,637944,603138,1,1685,1685.0,0,0.0,0,0.0,292,10220,5905.852739726028,0,0.0,0,0.0,292,13767,6121.623287671233,307629,189659.46575342465,2242,2236.376712328767,292,132,2.267123287671233,0,0.0,0,0.0,292,13383,6164.267123287671,280233,192553.38356164383,2243,2236.5,292,126,2.113013698630137,0,0.0,0,0.0,292,7301,4107.33904109589,0,0.0,0,0.0,292,13819,8471.294520547945,0,0.0,0,0.0,292,13605,6005.345890410959,0,0.0,0,0.0,292,20445,8210.5,0,0.0,0,0.0,292,13544,6145.123287671233,0,0.0,0,0.0,292,13871,6332.191780821918,0,0.0,0,0.0,292,13398,6136.876712328767,0,0.0,0,0.0,292,14058,6490.222602739726,3348156,318671.79452054796,802,801.9828767123288,292,195,10.794520547945206,0,0.0,0,0.0,1,36,6
application_1524838829941_0467,6836392,20313,3063,562292,608306,402521,819293,580595,788660,597192,616687,597206,631818,605856,1,1886,1886.0,0,0.0,0,0.0,292,8245,5752.034246575343,0,0.0,0,0.0,292,13444,6147.1506849315065,276070,185043.13698630137,2242,2236.431506849315,292,136,2.171232876712329,0,0.0,0,0.0,292,13580,6151.681506849315,302976,185635.8904109589,2242,2236.5171232876714,292,114,1.8972602739726028,0,0.0,0,0.0,292,6871,4090.417808219178,0,0.0,0,0.0,292,13147,8335.239726027397,0,0.0,0,0.0,292,13027,5907.825342465753,0,0.0,0,0.0,292,19456,8030.143835616438,0,0.0,0,0.0,292,13296,6105.023972602739,0,0.0,0,0.0,292,13698,6312.030821917808,0,0.0,0,0.0,292,13423,6098.075342465753,0,0.0,0,0.0,292,13600,6444.746575342466,3331533,306768.83561643836,802,801.9828767123288,292,198,10.75,0,0.0,0,0.0,1,36,6
application_1524838829941_0521,6877455,19025,2902,572568,605903,403048,822607,590622,801382,599285,619095,597501,634551,605849,1,1881,1881.0,0,0.0,0,0.0,292,8655,5811.085616438356,0,0.0,0,0.0,292,13564,6191.20205479452,284902,188914.33219178082,2242,2236.472602739726,292,125,2.2294520547945207,0,0.0,0,0.0,292,13359,6188.263698630137,266840,188706.3184931507,2242,2236.5,292,127,2.0,0,0.0,0,0.0,292,6913,4114.928082191781,0,0.0,0,0.0,292,13470,8349.215753424658,0,0.0,0,0.0,292,13490,6014.428082191781,0,0.0,0,0.0,292,19848,8186.969178082192,0,0.0,0,0.0,292,13113,6110.195205479452,0,0.0,0,0.0,292,13700,6321.006849315068,0,0.0,0,0.0,292,13540,6109.83904109589,0,0.0,0,0.0,292,13630,6452.907534246576,3368324,303678.4897260274,802,801.9828767123288,292,205,10.79109589041096,0,0.0,0,0.0,1,36,6
application_1524838829941_0465,6912017,20695,4921,575896,606161,402646,835332,593330,810193,604218,618804,598976,633000,605232,1,3622,3622.0,0,0.0,0,0.0,292,8734,5871.83904109589,0,0.0,0,0.0,292,13318,6143.859589041096,307816,194315.91438356164,2242,2236.47602739726,292,135,2.339041095890411,0,0.0,0,0.0,292,13293,6147.517123287671,255330,191223.7294520548,2242,2236.445205479452,292,112,1.8424657534246576,0,0.0,0,0.0,292,6887,4093.0616438356165,0,0.0,0,0.0,292,13810,8550.811643835616,0,0.0,0,0.0,292,13246,6049.808219178082,0,0.0,0,0.0,292,19841,8196.167808219177,0,0.0,0,0.0,292,13771,6123.688356164384,0,0.0,0,0.0,292,13832,6318.931506849315,0,0.0,0,0.0,292,13165,6101.664383561644,0,0.0,0,0.0,292,13495,6447.167808219178,3308991,308078.05479452055,802,801.9828767123288,292,200,11.10958904109589,0,0.0,0,0.0,1,36,6
application_1524838829941_1007,314366,19572,2739,122453,2273,1983,140950,858,3229,1018,4162,1044,9169,2392,1,1731,1731.0,0,0.0,0,0.0,146,8435,5715.561643835616,0,0.0,0,0.0,146,146,89.95890410958904,320458,204375.9109589041,2243,2236.3561643835615,146,85,3.6575342465753424,0,0.0,0,0.0,146,151,88.55479452054794,313939,205972.65068493152,2242,2236.5890410958905,146,80,3.1232876712328768,0,0.0,0,0.0,146,141,85.10958904109589,0,0.0,0,0.0,146,7900,6615.986301369863,0,0.0,0,0.0,146,57,25.246575342465754,0,0.0,0,0.0,146,273,106.26027397260275,0,0.0,0,0.0,146,73,36.58904109589041,0,0.0,0,0.0,146,243,182.4041095890411,0,0.0,0,0.0,146,53,38.9041095890411,0,0.0,0,0.0,146,796,364.3150684931507,3447701,427280.7602739726,662,661.972602739726,146,191,19.226027397260275,0,0.0,0,0.0,1,18,14
application_1524838829941_0869,315958,18190,2682,124418,3108,1978,142121,895,2522,1011,4035,1027,8403,3046,1,1586,1586.0,0,0.0,0,0.0,146,8925,5804.095890410959,0,0.0,0,0.0,146,149,91.74657534246575,378674,202309.99315068492,2243,2236.3561643835615,146,89,4.013698630136986,0,0.0,0,0.0,146,321,89.8972602739726,304945,201220.2123287671,2242,2236.5890410958905,146,845,13.623287671232877,0,0.0,0,0.0,146,105,84.67123287671232,0,0.0,0,0.0,146,7814,6652.404109589041,0,0.0,0,0.0,146,58,25.36986301369863,0,0.0,0,0.0,146,246,103.34246575342466,0,0.0,0,0.0,146,50,35.99315068493151,0,0.0,0,0.0,146,226,181.26027397260273,0,0.0,0,0.0,146,52,39.273972602739725,0,0.0,0,0.0,146,704,361.82876712328766,3419129,418519.09589041094,662,661.972602739726,146,190,19.60958904109589,0,0.0,0,0.0,1,18,14
application_1524838829941_0871,315634,18888,2780,122890,2318,1984,142351,865,2578,1727,4572,1086,8619,2388,1,1587,1587.0,0,0.0,0,0.0,146,8403,5734.376712328767,0,0.0,0,0.0,146,142,90.31506849315069,280470,205587.09589041097,2243,2236.3561643835615,146,86,3.787671232876712,0,0.0,0,0.0,146,140,88.06849315068493,522934,208444.95890410958,2242,2236.5890410958905,146,81,3.212328767123288,0,0.0,0,0.0,146,104,84.78082191780823,0,0.0,0,0.0,146,7943,6666.130136986301,0,0.0,0,0.0,146,55,25.623287671232877,0,0.0,0,0.0,146,255,103.47945205479452,0,0.0,0,0.0,146,65,38.0,0,0.0,0,0.0,146,240,180.3972602739726,0,0.0,0,0.0,146,90,39.10958904109589,0,0.0,0,0.0,146,681,366.35616438356163,4416534,435033.0753424658,662,661.972602739726,146,185,18.82191780821918,0,0.0,0,0.0,1,18,14
application_1524838829941_0873,315149,21676,2864,122444,2374,2004,139651,826,3041,994,4006,1016,9083,2434,1,1576,1576.0,0,0.0,0,0.0,146,8441,5745.520547945205,0,0.0,0,0.0,146,147,89.65068493150685,330579,212433.07534246575,2243,2236.3561643835615,146,96,4.082191780821918,0,0.0,0,0.0,146,115,87.62328767123287,308411,212734.7123287671,2242,2236.5890410958905,146,91,3.506849315068493,0,0.0,0,0.0,146,135,85.95205479452055,0,0.0,0,0.0,146,8053,6564.08904109589,0,0.0,0,0.0,146,73,24.86986301369863,0,0.0,0,0.0,146,792,109.36301369863014,0,0.0,0,0.0,146,52,35.08904109589041,0,0.0,0,0.0,146,238,179.16438356164383,0,0.0,0,0.0,146,73,38.47260273972603,0,0.0,0,0.0,146,693,358.6986301369863,3350601,415501.1438356164,662,661.972602739726,146,957,54.00684931506849,0,0.0,0,0.0,1,18,14
application_1524838829941_1003,315935,20340,2806,123068,2416,2068,142117,889,2510,1018,3985,982,8397,2804,1,1717,1717.0,0,0.0,0,0.0,146,8834,5776.273972602739,0,0.0,0,0.0,146,148,90.61643835616438,418120,215952.7123287671,2243,2236.3561643835615,146,86,3.8219178082191783,0,0.0,0,0.0,146,137,89.23287671232876,315058,209032.87671232875,2242,2236.5890410958905,146,97,3.493150684931507,0,0.0,0,0.0,146,119,86.32191780821918,0,0.0,0,0.0,146,8010,6680.773972602739,0,0.0,0,0.0,146,55,24.938356164383563,0,0.0,0,0.0,146,242,102.17808219178082,0,0.0,0,0.0,146,52,35.83561643835616,0,0.0,0,0.0,146,212,178.06849315068493,0,0.0,0,0.0,146,43,37.78767123287671,0,0.0,0,0.0,146,673,361.0753424657534,3398379,416872.2465753425,662,661.972602739726,146,162,18.732876712328768,0,0.0,0,0.0,1,18,14
application_1524838829941_1005,315341,18355,2733,123159,2242,1957,142667,925,3068,988,4043,1125,9269,2324,1,1574,1574.0,0,0.0,0,0.0,146,8359,5728.945205479452,0,0.0,0,0.0,146,152,89.33561643835617,450965,205293.42465753425,2243,2236.3561643835615,146,92,3.7260273972602738,0,0.0,0,0.0,146,100,86.63013698630137,262076,201972.08219178082,2242,2236.5890410958905,146,91,3.3219178082191783,0,0.0,0,0.0,146,102,84.39041095890411,0,0.0,0,0.0,146,8149,6640.369863013699,0,0.0,0,0.0,146,58,24.60958904109589,0,0.0,0,0.0,146,837,107.01369863013699,0,0.0,0,0.0,146,61,35.06849315068493,0,0.0,0,0.0,146,241,179.6095890410959,0,0.0,0,0.0,146,56,40.5,0,0.0,0,0.0,146,716,367.7739726027397,3385407,423661.20547945204,662,661.972602739726,146,174,18.945205479452056,0,0.0,0,0.0,1,18,14
application_1524838829941_1023,234977,19932,2635,88621,1655,1396,102841,662,1951,794,3373,750,6224,1715,1,1586,1586.0,0,0.0,0,0.0,146,8548,5811.664383561644,0,0.0,0,0.0,146,145,91.17808219178082,308516,213766.2808219178,2243,2236.3561643835615,146,95,4.47945205479452,0,0.0,0,0.0,146,121,88.95890410958904,378707,221535.0890410959,2242,2236.5890410958905,146,96,4.089041095890411,0,0.0,0,0.0,146,126,85.6917808219178,0,0.0,0,0.0,146,8426,6787.602739726028,0,0.0,0,0.0,146,55,26.253424657534246,0,0.0,0,0.0,146,268,109.25342465753425,0,0.0,0,0.0,146,58,36.61643835616438,0,0.0,0,0.0,146,808,188.08904109589042,0,0.0,0,0.0,146,50,39.62328767123287,0,0.0,0,0.0,146,704,370.3493150684931,3441891,486750.08219178085,662,661.972602739726,146,193,22.63013698630137,0,0.0,0,0.0,1,18,20
application_1524838829941_1025,238085,20014,2725,89543,1785,1573,102700,710,2371,802,3270,791,6797,2431,1,1699,1699.0,0,0.0,0,0.0,146,9296,5831.157534246576,0,0.0,0,0.0,146,172,96.18493150684931,474367,225734.87671232875,2243,2236.3561643835615,146,94,4.986301369863014,0,0.0,0,0.0,146,140,92.29452054794521,435760,225303.98630136985,2242,2236.5890410958905,146,136,5.013698630136986,0,0.0,0,0.0,146,137,88.26712328767124,0,0.0,0,0.0,146,8763,6784.465753424657,0,0.0,0,0.0,146,64,26.883561643835616,0,0.0,0,0.0,146,251,111.31506849315069,0,0.0,0,0.0,146,76,38.082191780821915,0,0.0,0,0.0,146,567,189.5068493150685,0,0.0,0,0.0,146,52,40.35616438356164,0,0.0,0,0.0,146,711,369.95205479452056,3412542,484599.1095890411,662,661.972602739726,146,810,62.18493150684932,0,0.0,0,0.0,1,18,20
application_1524838829941_0889,235982,20010,2710,88832,1732,1445,101979,1443,1970,823,3105,846,6307,1880,1,1679,1679.0,0,0.0,0,0.0,146,8754,5818.513698630137,0,0.0,0,0.0,146,157,94.34931506849315,860372,226267.90410958903,2243,2236.3561643835615,146,90,4.321917808219178,0,0.0,0,0.0,146,134,89.4931506849315,477562,223175.37671232875,2242,2236.5890410958905,146,87,4.157534246575342,0,0.0,0,0.0,146,130,86.02739726027397,0,0.0,0,0.0,146,8515,6731.287671232877,0,0.0,0,0.0,146,70,26.205479452054796,0,0.0,0,0.0,146,245,110.13013698630137,0,0.0,0,0.0,146,65,37.582191780821915,0,0.0,0,0.0,146,252,185.78082191780823,0,0.0,0,0.0,146,54,40.58904109589041,0,0.0,0,0.0,146,806,372.3972602739726,3439055,484874.34246575343,662,661.972602739726,146,206,22.86986301369863,0,0.0,0,0.0,1,18,20
application_1524838829941_1021,235863,20358,2838,88825,1854,1568,101976,667,1901,882,3369,770,6343,1866,1,1581,1581.0,0,0.0,0,0.0,146,8822,5803.397260273972,0,0.0,0,0.0,146,165,95.43835616438356,364063,218144.05479452055,2243,2236.3561643835615,146,121,4.8561643835616435,0,0.0,0,0.0,146,202,94.04794520547945,430103,233245.40410958903,2242,2236.5890410958905,146,96,4.267123287671233,0,0.0,0,0.0,146,141,88.34246575342466,0,0.0,0,0.0,146,8515,6727.623287671233,0,0.0,0,0.0,146,62,26.328767123287673,0,0.0,0,0.0,146,267,108.77397260273973,0,0.0,0,0.0,146,96,38.11643835616438,0,0.0,0,0.0,146,730,188.74657534246575,0,0.0,0,0.0,146,55,39.76712328767123,0,0.0,0,0.0,146,691,369.95205479452056,3456362,489043.2123287671,662,661.972602739726,146,263,25.26027397260274,0,0.0,0,0.0,1,18,20
application_1524838829941_0891,236623,21063,2792,89760,1710,1423,101009,685,1874,1463,3000,782,6408,1780,1,1722,1722.0,0,0.0,0,0.0,146,8508,5856.342465753424,0,0.0,0,0.0,146,162,93.22602739726027,320015,214032.11643835617,2243,2236.3561643835615,146,94,4.102739726027397,0,0.0,0,0.0,146,141,89.3972602739726,358813,220700.2123287671,2242,2236.5890410958905,146,112,4.2465753424657535,0,0.0,0,0.0,146,113,85.31506849315069,0,0.0,0,0.0,146,8285,6707.979452054795,0,0.0,0,0.0,146,63,26.410958904109588,0,0.0,0,0.0,146,235,107.05479452054794,0,0.0,0,0.0,146,103,37.97260273972603,0,0.0,0,0.0,146,267,182.78082191780823,0,0.0,0,0.0,146,56,40.47945205479452,0,0.0,0,0.0,146,890,374.3972602739726,3488718,495877.0410958904,662,661.972602739726,146,224,23.301369863013697,0,0.0,0,0.0,1,18,20
